numero_serial;modelo;mid;estado;nome;nome_fantasia;codigo;fornecedor;AQUISICAO
4AD74Z10W;L300;961187;NO CLIENTE;CIEO - CLINICA INTEGRADA E ESPECIALIDADES ODONTOLOGICAS LTDA;ODONTOCOMPANY;1708;ANA PAULA MIELLI;
4AD74FL48;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AD73V13G;L300;980368;NO CLIENTE;INCBANK LTDA;INC BANK;1991;INCBANK LTDA;
4AD73VK46;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AG71J12Z;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AJ03MZ94;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AJ03852Q;L300;1037804;NO CLIENTE;LUCAS BITTENCOURT BALDERI;OLD STUFF BAR;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
4AG71B25X;L300;314593;NO CLIENTE;FABIANE APARECIDA DOMINGUES;FABI;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
4AD73TQ8U;L300;307588;NO CLIENTE;SERGIO HARADA;MINIMERCADO JAPONES;1365;PEDRO LUCAS MAXIMO DA SILVA;
4AD73TS6Q;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AJ03J721;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AG71K386;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AG71J688;L300;303907;NO CLIENTE;JULIANA DE OLIVEIRA SOUZA;FRANGO JAPA;1365;PEDRO LUCAS MAXIMO DA SILVA;
4AH351086;L300;1147566;NO CLIENTE;HM ODONTOLOGIA LTDA;BEM VIVER IMPLANTES;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
4AD73V743;L300;1198049;NO CLIENTE;OSVALDO BROLEZI;DELIVERY AS TRES MARIAS;1708;ANA PAULA MIELLI;
4AH379V9M;L300;1098019;NO CLIENTE;ODONTO SANTOS DUMONT;ODONTO SANTOS DUMONT;1708;ANA PAULA MIELLI;
4AJ03P20I;L300;1033771;NO CLIENTE;A CANTINA COMERCIO DE SALGADOS, SUCOS E SUVENIRES LTDA;A CANTINA COMERCIO DE SALGADOS, SUCOS E SUVENIRES LTDA;2091;ELAINE -  ALTA PAULISTA INTERMEDIACAO E AGENCIAMENTO LTDA;
4AJ03P066;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AJ03P04W;L300;303907;NO CLIENTE;JULIANA DE OLIVEIRA SOUZA;FRANGO JAPA;1365;PEDRO LUCAS MAXIMO DA SILVA;
4AJ03NZ95;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AF49F72Z;L300;316427;NO CLIENTE;ADRIANA MELLO SOARES DE GODOI;MA LEVI MALHAS;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
4AJ03NX1U;L300;1196765;NO CLIENTE;NA VIBE CONVENIENCIA LTDA;NA VIBE;1879;JONATHAN SANTOS ANTHONIJSZ;
4AG71K27Y;L300;1196765;NO CLIENTE;NA VIBE CONVENIENCIA LTDA;NA VIBE;1879;JONATHAN SANTOS ANTHONIJSZ;
4AD73VL0P;L300;1192936;NO CLIENTE;FABYOLLA HANNA GOMES DA SILVA;FABYOLLA HANNA GOMES DA SILVA;1879;JONATHAN SANTOS ANTHONIJSZ;
4AJ03P17E;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AD73VF5W;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
A4J03JB18;L300;1198370;NO CLIENTE;DANIEL MARTINS DE ASSIS;GREEN HAIR DESIGNER;1351;WELSON WESLEY RODRIGUES DE MOURA;
4AJ03JW93;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AJ03NT8H;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AJ03JB18;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AH350X2W;L300;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
4AD73W60N;L300;1134652;NO CLIENTE;JOSE GILIARD SANTIAGO SANTOS;RAIZES CHOPERIA E GRILL;1708;ANA PAULA MIELLI;
1494460885;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460887;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460896;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460897;A910;303592;NO CLIENTE;DISK AREIA BENTO LTDA;DISK AREIA BENTO;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460883;A910;961187;NO CLIENTE;CIEO - CLINICA INTEGRADA E ESPECIALIDADES ODONTOLOGICAS LTDA;ODONTOCOMPANY;1708;ANA PAULA MIELLI;
1494460884;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460811;A910;921890;NO CLIENTE;KAREN SUELLEN LIMA CARVALHO MATIAS;KAREN SUELLEN LIMA CARVALHO MATIAS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460892;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460829;A910;1198787;NO CLIENTE;CLINICA VETERINARIA BARROS E CARVALHO LTDA;RANCHO DO GATO;1879;JONATHAN SANTOS ANTHONIJSZ;
1494460894;A910;1178773;NO CLIENTE;D L PAY ASSESSORANDO LTDA;DL PAY;2976;D L PAY ASSESSORANDO LTDA;
1494460898;A910;316141;NO CLIENTE;MARCELA CARUSO;CLINICA VET MARCELA CARUSO;1708;ANA PAULA MIELLI;
1494460882;A910;1147496;NO CLIENTE;RAYRA GOMES DE MENEZES EIRELI;MERCADO DO BOI;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460914;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460891;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460895;A910;1128399;NO CLIENTE;DENES PHARMA LTDA;PHARMA ECONOMICA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460886;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460904;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557547;A910;318886;NO CLIENTE;MULTIPLIK FORMACAO DE VENDEDORES LTDA;MULTIPLIK FORMACAO DE VENDEDORES;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460801;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460823;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460819;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557540;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460820;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460786;A910;1202648;NO CLIENTE;LARISSA ABRAHAO PINTO OLIANI;LARISSA ABRAHAO ODONTOLOGIA;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
1494460818;A910;1145596;NO CLIENTE;BSR TURISMO LTDA;BSR TURISMO;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460803;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460785;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460796;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460813;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557550;A910;1158419;NO CLIENTE;SOLUCAO DE PECAS E MECANICA CRISTALINA LTDA;SOLUCAO AUTO PECAS E SERVICOS;1576;NETTROM COMERCIO DE EQUIPAMENTOS DE TELECOMUNICACAO LTDA;
1494460831;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460797;A910;1076591;NO CLIENTE;CENTRO CLINICO VITA LIFE LTDA;CENTRO CLINICO VITA LIFE LTDA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460804;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460832;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557539;A910;301357;NO CLIENTE;DISK BOMBA LANCHES LTDA;DISK BOMBA HAMBURGUERIA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557502;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460879;A910;856871;NO CLIENTE;ATACADAO SAO LUIZ LTDA;ATACADAO SAO LUIZ;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460847;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557488;A910;301960;NO CLIENTE;CFC CLINICA MEDICA E ODONTOLOGICA LTDA;MED PLENA;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
1494460962;A910;302688;NO CLIENTE;LELES JEANS COMERCIO DE ROUPAS LTDA;LELES JEANS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460848;A910;302202;NO CLIENTE;RAYANE LELES DA SILVA ARAUJO;LELES JEANS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494461019;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460888;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460856;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461012;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460890;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460889;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460834;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460937;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460849;A910;1142003;NO CLIENTE;MATHEUS DIAS DA SILVA;DIAS EMPREENDIMENTOS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460853;A910;856871;NO CLIENTE;ATACADAO SAO LUIZ LTDA;ATACADAO SAO LUIZ;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460850;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460859;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460945;A910;926612;NO CLIENTE;CARLOS HENRIQUE RODRIGUES DOS SANTOS;CARLOS HENRIQUE RODRIGUES DOS SANTOS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557168;A910;998757;NO CLIENTE;ADENILSON CARDOSO MONTALVAO;ADENILSON CARDOSO MONTALVAO;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557535;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460806;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557525;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557523;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557515;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557514;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460769;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460751;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460810;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557282;A910;1135730;NO CLIENTE;HIPER COBERTURAS E CONSTRUTORA LTDA;HIPER COBERTURAS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460795;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460807;A910;918449;NO CLIENTE;STUDIO ROTA 66 BRASIL SERVICOS LTDA;THIAGO MAIA NADER;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
1494557546;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557543;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557548;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460773;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460792;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460800;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460805;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461026;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461008;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461036;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460965;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461040;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461042;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461030;A910;1149991;NO CLIENTE;LELES COMERCIO DE ROUPAS LTDA;LELES JEANS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494461023;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461037;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461046;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557536;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557597;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461039;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557555;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460690;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461043;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557541;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461038;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460855;A910;302202;NO CLIENTE;RAYANE LELES DA SILVA ARAUJO;LELES JEANS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494461033;A910;303969;NO CLIENTE;CAPITAL COLETA DE RESIDUOS, COMERCIO E MATERIAIS DE CONSTRUCAO LTDA;CAPITAL COLETA DE RESIDUOS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460857;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460913;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460911;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461001;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461027;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460815;A910;303509;NO CLIENTE;MARLI MARTINS DOS SANTOS LTDA;SUPER SHOP;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460908;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460912;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460827;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461025;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460906;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460899;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460907;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460824;A910;910106;NO CLIENTE;JOSE LUIZ LIZA CARRILLO;CANTINHO DA ROCA;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
1494461045;A910;1076591;NO CLIENTE;CENTRO CLINICO VITA LIFE LTDA;CENTRO CLINICO VITA LIFE LTDA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494461035;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557044;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460822;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494556826;A910;900348;NO CLIENTE;DISTRIBUIDORA DE BEBIDAS E LANCHONETE ALPHA LTDA;DISTRIBUIDORA ALPHA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460777;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460775;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557545;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460774;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460970;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557544;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460816;A910;301392;NO CLIENTE;3B COMERCIO DE ARTIGOS DO VESTUARIO E ACESSORIOS CEILANDIA 2 LTDA;LOJAS SAO LUIZ;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460835;A910;302933;NO CLIENTE;CLINICA CIRURGICA ODONTOLOGICA CHAPECO LTDA;ORAL UNIC;1349;VAREJO CONECTA;
1494460780;A910;REPARO;REPARO;REPARO;REPARO;REPARO;REPARO;
1494460808;A910;REPARO;REPARO;REPARO;REPARO;REPARO;REPARO;
1494460814;A910;302688;NO CLIENTE;LELES JEANS COMERCIO DE ROUPAS LTDA;LELES JEANS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460782;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460812;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460817;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460781;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460838;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460830;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460874;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460826;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460841;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460875;A910;REPARO;REPARO;REPARO;REPARO;REPARO;REPARO;
1494460852;A910;1194378;NO CLIENTE;SUPREMA COMERCIO E SERVICOS LTDA;SUPREMA COMERCIO E SERVICOS;2208;GESLAINE DE JESUS RODRIGUES GONCALVES;
1494460877;A910;977774;NO CLIENTE;OTAKU SUSHI LTDA;OTAKU SUSHI LTDA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460867;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460764;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460878;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460863;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460880;A910;1107818;NO CLIENTE;ANTIGAMENTE SNOOKER LTDA;ANTIGAMENTE SNOOKER;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557339;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460843;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460881;A910;865116;NO CLIENTE;KRISTIAN GJERMUNDROD;KRISTIAN GJERMUNDROD;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460876;A910;319054;NO CLIENTE;GUILHERME TACINI IBANES SERRA;GUILHERME TACINI;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460872;A910;1011939;NO CLIENTE;VOLT ENERGIA SOLAR LTDA;VOLT ENERGIA SOLAR;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460860;A910;301359;NO CLIENTE;CRISTAL NAUTICA SPORTS LTDA;CRISTAL NAUTICA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460930;A910;977774;NO CLIENTE;OTAKU SUSHI LTDA;OTAKU SUSHI LTDA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460846;A910;1054386;NO CLIENTE;LIKEBURGUER PRIME LTDA;LIKEBURGUER;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460828;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460845;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461013;A910;982544;NO CLIENTE;IVAN DA SILVA MOREIRA 00118782150;DISTRIBUIDORA DE BEBIDAS E CONVENIENCIA DU'BAIRRO;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494461028;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461016;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461000;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461041;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557221;A910;1148706;NO CLIENTE;COMIDAS MINEIRA E GOIANA LTDA;COMIDAS MINEIRA E GOIANA;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494461007;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461032;A910;300600;NO CLIENTE;LED SIA COMERCIO DE PRODUTOS ELETRICOS LTDA;LED SIA;1389;SMARTPAG;
1494461017;A910;300600;NO CLIENTE;LED SIA COMERCIO DE PRODUTOS ELETRICOS LTDA;LED SIA;1389;SMARTPAG;
1494461009;A910;1149991;NO CLIENTE;LELES COMERCIO DE ROUPAS LTDA;LELES JEANS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460999;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461029;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461044;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557322;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460684;A910;947547;NO CLIENTE;JHGB ODONTOLOGIA LTDA;JHGB ODONTOLOGIA LTDA;1365;PEDRO LUCAS MAXIMO DA SILVA;
1494460988;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557551;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557592;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461054;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557587;A910;300990;NO CLIENTE;PALLADIUM LTDA;PALLADIUM SEMI JOIAS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557588;A910;319054;NO CLIENTE;GUILHERME TACINI IBANES SERRA;GUILHERME TACINI;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494460697;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557589;A910;302937;NO CLIENTE;VALE DOS CARAJAS LTDA;RESTAURANTE VALE DOS CARAJAS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557580;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461051;A910;998757;NO CLIENTE;ADENILSON CARDOSO MONTALVAO;ADENILSON CARDOSO MONTALVAO;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557603;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460696;A910;303711;NO CLIENTE;PEDRO VITOR DIAS SANTOS;PEDRO VITOR DIAS SANTOS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557596;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494461055;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460692;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494460683;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557528;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557530;A910;301960;NO CLIENTE;CFC CLINICA MEDICA E ODONTOLOGICA LTDA;MED PLENA;1352;DELTAPAG SOLUCAO DE PAGAMENTOS LTDA;
1494557531;A910;1042690;NO CLIENTE;STUDIO 061 LTDA;STUDIO ROSY;1784;EDVALDO - JES REPR & CONSULTORIA LTDA;
1494557529;A910;1120909;NO CLIENTE;AUTHENTIC SALON LTDA;AUTHENTIC SALON;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557517;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557527;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557481;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557522;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557521;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557520;A910;302689;NO CLIENTE;LELES JEANS COMERCIO DE ROUPA LTDA;LELES JEANS;1351;WELSON WESLEY RODRIGUES DE MOURA;
1494557010;A910;;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;ESTOQUE;
1494557524;A910;REPARO;REPARO;REPARO;REPARO;REPARO;REPARO;
